SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
42228,2020-06-14 00:00:00,Bihar,India,2021-04-02 15:13:53,6290.0,39.0,3956.0
42261,2020-06-14 00:00:00,Chandigarh,India,2021-04-02 15:13:53,345.0,5.0,286.0
42268,2020-06-14 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,1512.0,6.0,631.0
42287,2020-06-14 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,35.0,0.0,2.0
42291,2020-06-14 00:00:00,Delhi,India,2021-04-02 15:13:53,38958.0,1271.0,14945.0
42321,2020-06-14 00:00:00,Goa,India,2021-04-02 15:13:53,523.0,0.0,70.0
42336,2020-06-14 00:00:00,Gujarat,India,2021-04-02 15:13:53,23038.0,1448.0,15883.0
42341,2020-06-14 00:00:00,Haryana,India,2021-04-02 15:13:53,6749.0,78.0,2803.0
42348,2020-06-14 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,502.0,6.0,313.0
42373,2020-06-14 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,4878.0,55.0,2269.0
42376,2020-06-14 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1711.0,8.0,816.0
42394,2020-06-14 00:00:00,Karnataka,India,2021-04-02 15:13:53,6824.0,81.0,3648.0
42397,2020-06-14 00:00:00,Kerala,India,2021-04-02 15:13:53,2407.0,19.0,1046.0
42422,2020-06-14 00:00:00,Ladakh,India,2021-04-02 15:13:53,437.0,1.0,68.0
42438,2020-06-14 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,10641.0,447.0,7377.0
42444,2020-06-14 00:00:00,Maharashtra,India,2021-04-02 15:13:53,104568.0,3830.0,49346.0
42446,2020-06-14 00:00:00,Manipur,India,2021-04-02 15:13:53,449.0,0.0,91.0
42459,2020-06-14 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,22.0
42473,2020-06-14 00:00:00,Mizoram,India,2021-04-02 15:13:53,107.0,0.0,1.0
42485,2020-06-14 00:00:00,Nagaland,India,2021-04-02 15:13:53,163.0,0.0,76.0
42526,2020-06-14 00:00:00,Odisha,India,2021-04-02 15:13:53,3723.0,10.0,2594.0
42559,2020-06-14 00:00:00,Puducherry,India,2021-04-02 15:13:53,176.0,2.0,82.0
42563,2020-06-14 00:00:00,Punjab,India,2021-04-02 15:13:53,3063.0,65.0,2327.0
42573,2020-06-14 00:00:00,Rajasthan,India,2021-04-02 15:13:53,12401.0,282.0,9337.0
42621,2020-06-14 00:00:00,Sikkim,India,2021-04-02 15:13:53,63.0,0.0,4.0
42642,2020-06-14 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,42687.0,397.0,23409.0
42646,2020-06-14 00:00:00,Telangana,India,2021-04-02 15:13:53,4737.0,182.0,2352.0
42663,2020-06-14 00:00:00,Tripura,India,2021-04-02 15:13:53,1046.0,1.0,315.0
42677,2020-06-14 00:00:00,Unknown,India,2021-04-02 15:13:53,7436.0,0.0,0.0
42685,2020-06-14 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,13118.0,385.0,7875.0
42686,2020-06-14 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,1785.0,23.0,1077.0
42712,2020-06-14 00:00:00,West Bengal,India,2021-04-02 15:13:53,10698.0,463.0,4542.0
42921,2020-06-15 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,41.0,0.0,33.0
42922,2020-06-15 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,6456.0,88.0,3316.0
42938,2020-06-15 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,91.0,0.0,7.0
42939,2020-06-15 00:00:00,Assam,India,2021-04-02 15:13:53,4158.0,8.0,2166.0
42961,2020-06-15 00:00:00,Bihar,India,2021-04-02 15:13:53,6650.0,40.0,4409.0
42994,2020-06-15 00:00:00,Chandigarh,India,2021-04-02 15:13:53,354.0,6.0,296.0
43001,2020-06-15 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,1756.0,8.0,890.0
43020,2020-06-15 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,36.0,0.0,5.0
43024,2020-06-15 00:00:00,Delhi,India,2021-04-02 15:13:53,42829.0,1400.0,16427.0
43054,2020-06-15 00:00:00,Goa,India,2021-04-02 15:13:53,592.0,0.0,85.0
43069,2020-06-15 00:00:00,Gujarat,India,2021-04-02 15:13:53,24055.0,1505.0,16664.0
43074,2020-06-15 00:00:00,Haryana,India,2021-04-02 15:13:53,7722.0,100.0,3565.0
43081,2020-06-15 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,556.0,8.0,353.0
43106,2020-06-15 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5220.0,62.0,2604.0
43109,2020-06-15 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1763.0,8.0,905.0
43127,2020-06-15 00:00:00,Karnataka,India,2021-04-02 15:13:53,7213.0,89.0,4135.0
43130,2020-06-15 00:00:00,Kerala,India,2021-04-02 15:13:53,2543.0,20.0,1175.0
43155,2020-06-15 00:00:00,Ladakh,India,2021-04-02 15:13:53,555.0,1.0,82.0
43171,2020-06-15 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,10935.0,465.0,7903.0
43177,2020-06-15 00:00:00,Maharashtra,India,2021-04-02 15:13:53,110744.0,4128.0,56049.0
43179,2020-06-15 00:00:00,Manipur,India,2021-04-02 15:13:53,490.0,0.0,151.0
43192,2020-06-15 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,25.0
43206,2020-06-15 00:00:00,Mizoram,India,2021-04-02 15:13:53,117.0,0.0,1.0
43218,2020-06-15 00:00:00,Nagaland,India,2021-04-02 15:13:53,177.0,0.0,92.0
43259,2020-06-15 00:00:00,Odisha,India,2021-04-02 15:13:53,4055.0,11.0,2854.0
43292,2020-06-15 00:00:00,Puducherry,India,2021-04-02 15:13:53,202.0,5.0,95.0
43296,2020-06-15 00:00:00,Punjab,India,2021-04-02 15:13:53,3267.0,71.0,2443.0
43306,2020-06-15 00:00:00,Rajasthan,India,2021-04-02 15:13:53,12981.0,301.0,9785.0
43354,2020-06-15 00:00:00,Sikkim,India,2021-04-02 15:13:53,68.0,0.0,4.0
43375,2020-06-15 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,46504.0,479.0,25344.0
43379,2020-06-15 00:00:00,Telangana,India,2021-04-02 15:13:53,5193.0,187.0,2766.0
43396,2020-06-15 00:00:00,Tripura,India,2021-04-02 15:13:53,1086.0,1.0,433.0
43410,2020-06-15 00:00:00,Unknown,India,2021-04-02 15:13:53,7684.0,0.0,0.0
43418,2020-06-15 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,13615.0,399.0,8268.0
43419,2020-06-15 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,1845.0,24.0,1189.0
43445,2020-06-15 00:00:00,West Bengal,India,2021-04-02 15:13:53,11494.0,485.0,5494.0
43654,2020-06-16 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,44.0,0.0,33.0
43655,2020-06-16 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,6841.0,88.0,3509.0
43671,2020-06-16 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,95.0,0.0,7.0
43672,2020-06-16 00:00:00,Assam,India,2021-04-02 15:13:53,4319.0,8.0,2166.0
43694,2020-06-16 00:00:00,Bihar,India,2021-04-02 15:13:53,6778.0,41.0,4644.0
43727,2020-06-16 00:00:00,Chandigarh,India,2021-04-02 15:13:53,358.0,6.0,302.0
43734,2020-06-16 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,1781.0,9.0,1036.0
43753,2020-06-16 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,45.0,0.0,9.0
43757,2020-06-16 00:00:00,Delhi,India,2021-04-02 15:13:53,44688.0,1837.0,16500.0
43787,2020-06-16 00:00:00,Goa,India,2021-04-02 15:13:53,629.0,0.0,85.0
43802,2020-06-16 00:00:00,Gujarat,India,2021-04-02 15:13:53,24577.0,1533.0,17082.0
43807,2020-06-16 00:00:00,Haryana,India,2021-04-02 15:13:53,8272.0,118.0,3748.0
43814,2020-06-16 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,560.0,8.0,372.0
43839,2020-06-16 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5298.0,63.0,2781.0
43842,2020-06-16 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1839.0,9.0,1121.0
43860,2020-06-16 00:00:00,Karnataka,India,2021-04-02 15:13:53,7530.0,94.0,4456.0
43863,2020-06-16 00:00:00,Kerala,India,2021-04-02 15:13:53,2622.0,20.0,1236.0
43888,2020-06-16 00:00:00,Ladakh,India,2021-04-02 15:13:53,649.0,1.0,85.0
43904,2020-06-16 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11083.0,476.0,8152.0
43910,2020-06-16 00:00:00,Maharashtra,India,2021-04-02 15:13:53,113445.0,5537.0,57851.0
43912,2020-06-16 00:00:00,Manipur,India,2021-04-02 15:13:53,500.0,0.0,159.0
43925,2020-06-16 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,25.0
43939,2020-06-16 00:00:00,Mizoram,India,2021-04-02 15:13:53,121.0,0.0,1.0
43951,2020-06-16 00:00:00,Nagaland,India,2021-04-02 15:13:53,179.0,0.0,92.0
43992,2020-06-16 00:00:00,Odisha,India,2021-04-02 15:13:53,4163.0,11.0,2974.0
44025,2020-06-16 00:00:00,Puducherry,India,2021-04-02 15:13:53,216.0,6.0,99.0
44029,2020-06-16 00:00:00,Punjab,India,2021-04-02 15:13:53,3371.0,72.0,2461.0
44039,2020-06-16 00:00:00,Rajasthan,India,2021-04-02 15:13:53,13216.0,308.0,9849.0
44087,2020-06-16 00:00:00,Sikkim,India,2021-04-02 15:13:53,70.0,0.0,4.0
44108,2020-06-16 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,48019.0,528.0,26782.0
44112,2020-06-16 00:00:00,Telangana,India,2021-04-02 15:13:53,5406.0,191.0,3027.0
44129,2020-06-16 00:00:00,Tripura,India,2021-04-02 15:13:53,1092.0,1.0,433.0
44143,2020-06-16 00:00:00,Unknown,India,2021-04-02 15:13:53,8273.0,0.0,0.0
44151,2020-06-16 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,14091.0,417.0,8610.0
44152,2020-06-16 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,1942.0,25.0,1216.0
44178,2020-06-16 00:00:00,West Bengal,India,2021-04-02 15:13:53,11909.0,495.0,6028.0
44387,2020-06-17 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,44.0,0.0,33.0
44388,2020-06-17 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,7071.0,90.0,3641.0
44404,2020-06-17 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,99.0,0.0,7.0
44405,2020-06-17 00:00:00,Assam,India,2021-04-02 15:13:53,4605.0,8.0,2642.0
44427,2020-06-17 00:00:00,Bihar,India,2021-04-02 15:13:53,6942.0,44.0,4926.0
44460,2020-06-17 00:00:00,Chandigarh,India,2021-04-02 15:13:53,368.0,6.0,303.0
44467,2020-06-17 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,1864.0,10.0,1180.0
44486,2020-06-17 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,57.0,0.0,12.0
44490,2020-06-17 00:00:00,Delhi,India,2021-04-02 15:13:53,47102.0,1904.0,17457.0
44520,2020-06-17 00:00:00,Goa,India,2021-04-02 15:13:53,656.0,0.0,96.0
44535,2020-06-17 00:00:00,Gujarat,India,2021-04-02 15:13:53,25093.0,1560.0,17430.0
44540,2020-06-17 00:00:00,Haryana,India,2021-04-02 15:13:53,8832.0,130.0,3952.0
44547,2020-06-17 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,569.0,8.0,372.0
44572,2020-06-17 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5406.0,65.0,2914.0
44575,2020-06-17 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1895.0,10.0,1151.0
44593,2020-06-17 00:00:00,Karnataka,India,2021-04-02 15:13:53,7734.0,102.0,4804.0
44596,2020-06-17 00:00:00,Kerala,India,2021-04-02 15:13:53,2697.0,20.0,1326.0
44621,2020-06-17 00:00:00,Ladakh,India,2021-04-02 15:13:53,687.0,1.0,92.0
44637,2020-06-17 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11244.0,482.0,8388.0
44643,2020-06-17 00:00:00,Maharashtra,India,2021-04-02 15:13:53,116752.0,5651.0,59166.0
44645,2020-06-17 00:00:00,Manipur,India,2021-04-02 15:13:53,552.0,0.0,192.0
44658,2020-06-17 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,30.0
44672,2020-06-17 00:00:00,Mizoram,India,2021-04-02 15:13:53,121.0,0.0,1.0
44684,2020-06-17 00:00:00,Nagaland,India,2021-04-02 15:13:53,193.0,0.0,103.0
44725,2020-06-17 00:00:00,Odisha,India,2021-04-02 15:13:53,4338.0,11.0,3047.0
44758,2020-06-17 00:00:00,Puducherry,India,2021-04-02 15:13:53,245.0,7.0,109.0
44762,2020-06-17 00:00:00,Punjab,India,2021-04-02 15:13:53,3497.0,78.0,2538.0
44772,2020-06-17 00:00:00,Rajasthan,India,2021-04-02 15:13:53,13542.0,313.0,10467.0
44820,2020-06-17 00:00:00,Sikkim,India,2021-04-02 15:13:53,70.0,0.0,4.0
44841,2020-06-17 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,50193.0,576.0,27624.0
44845,2020-06-17 00:00:00,Telangana,India,2021-04-02 15:13:53,5675.0,192.0,3071.0
44862,2020-06-17 00:00:00,Tripura,India,2021-04-02 15:13:53,1135.0,1.0,556.0
44876,2020-06-17 00:00:00,Unknown,India,2021-04-02 15:13:53,8703.0,0.0,0.0
44884,2020-06-17 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,14598.0,435.0,8904.0
44885,2020-06-17 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,2023.0,26.0,1254.0
44911,2020-06-17 00:00:00,West Bengal,India,2021-04-02 15:13:53,12300.0,506.0,6533.0
45120,2020-06-18 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,44.0,0.0,33.0
45121,2020-06-18 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,7518.0,92.0,3789.0
45137,2020-06-18 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,103.0,0.0,10.0
45138,2020-06-18 00:00:00,Assam,India,2021-04-02 15:13:53,4777.0,9.0,2654.0
45160,2020-06-18 00:00:00,Bihar,India,2021-04-02 15:13:53,7025.0,44.0,5056.0
45193,2020-06-18 00:00:00,Chandigarh,India,2021-04-02 15:13:53,374.0,6.0,306.0
45200,2020-06-18 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,1946.0,10.0,1228.0
45219,2020-06-18 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,58.0,0.0,13.0
45223,2020-06-18 00:00:00,Delhi,India,2021-04-02 15:13:53,49979.0,1969.0,21341.0
45253,2020-06-18 00:00:00,Goa,India,2021-04-02 15:13:53,705.0,0.0,109.0
45268,2020-06-18 00:00:00,Gujarat,India,2021-04-02 15:13:53,25601.0,1591.0,17819.0
45273,2020-06-18 00:00:00,Haryana,India,2021-04-02 15:13:53,9218.0,134.0,4556.0
45280,2020-06-18 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,595.0,8.0,382.0
45305,2020-06-18 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5555.0,71.0,3144.0
45308,2020-06-18 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1920.0,11.0,1198.0
45326,2020-06-18 00:00:00,Karnataka,India,2021-04-02 15:13:53,7944.0,114.0,4983.0
45329,2020-06-18 00:00:00,Kerala,India,2021-04-02 15:13:53,2794.0,21.0,1415.0
45354,2020-06-18 00:00:00,Ladakh,India,2021-04-02 15:13:53,687.0,1.0,95.0
45370,2020-06-18 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11426.0,486.0,8632.0
45376,2020-06-18 00:00:00,Maharashtra,India,2021-04-02 15:13:53,120504.0,5751.0,60838.0
45378,2020-06-18 00:00:00,Manipur,India,2021-04-02 15:13:53,606.0,0.0,199.0
45391,2020-06-18 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,30.0
45405,2020-06-18 00:00:00,Mizoram,India,2021-04-02 15:13:53,130.0,0.0,1.0
45417,2020-06-18 00:00:00,Nagaland,India,2021-04-02 15:13:53,193.0,0.0,103.0
45458,2020-06-18 00:00:00,Odisha,India,2021-04-02 15:13:53,4512.0,11.0,3144.0
45491,2020-06-18 00:00:00,Puducherry,India,2021-04-02 15:13:53,271.0,7.0,109.0
45495,2020-06-18 00:00:00,Punjab,India,2021-04-02 15:13:53,3615.0,83.0,2570.0
45505,2020-06-18 00:00:00,Rajasthan,India,2021-04-02 15:13:53,13857.0,323.0,10742.0
45553,2020-06-18 00:00:00,Sikkim,India,2021-04-02 15:13:53,70.0,0.0,5.0
45574,2020-06-18 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,52334.0,625.0,28641.0
45578,2020-06-18 00:00:00,Telangana,India,2021-04-02 15:13:53,6027.0,195.0,3301.0
45595,2020-06-18 00:00:00,Tripura,India,2021-04-02 15:13:53,1155.0,1.0,639.0
45609,2020-06-18 00:00:00,Unknown,India,2021-04-02 15:13:53,8927.0,0.0,0.0
45617,2020-06-18 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,15181.0,465.0,9239.0
45618,2020-06-18 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,2102.0,26.0,1386.0
45644,2020-06-18 00:00:00,West Bengal,India,2021-04-02 15:13:53,12735.0,518.0,7001.0
45853,2020-06-19 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,45.0,0.0,35.0
45854,2020-06-19 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,7961.0,96.0,3917.0
45870,2020-06-19 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,103.0,0.0,11.0
45871,2020-06-19 00:00:00,Assam,India,2021-04-02 15:13:53,4904.0,9.0,3039.0
45893,2020-06-19 00:00:00,Bihar,India,2021-04-02 15:13:53,7181.0,50.0,5098.0
45926,2020-06-19 00:00:00,Chandigarh,India,2021-04-02 15:13:53,381.0,6.0,315.0
45933,2020-06-19 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,2028.0,10.0,1331.0
45952,2020-06-19 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,62.0,0.0,14.0
45956,2020-06-19 00:00:00,Delhi,India,2021-04-02 15:13:53,53116.0,2035.0,23569.0
45986,2020-06-19 00:00:00,Goa,India,2021-04-02 15:13:53,725.0,0.0,118.0
46001,2020-06-19 00:00:00,Gujarat,India,2021-04-02 15:13:53,26141.0,1618.0,18159.0
46006,2020-06-19 00:00:00,Haryana,India,2021-04-02 15:13:53,9743.0,144.0,4889.0
46013,2020-06-19 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,619.0,8.0,388.0
46038,2020-06-19 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5680.0,75.0,3194.0
46041,2020-06-19 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1965.0,11.0,1332.0
46059,2020-06-19 00:00:00,Karnataka,India,2021-04-02 15:13:53,8281.0,124.0,5210.0
46062,2020-06-19 00:00:00,Kerala,India,2021-04-02 15:13:53,2912.0,21.0,1511.0
46087,2020-06-19 00:00:00,Ladakh,India,2021-04-02 15:13:53,744.0,1.0,95.0
46103,2020-06-19 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11582.0,495.0,8748.0
46109,2020-06-19 00:00:00,Maharashtra,India,2021-04-02 15:13:53,124331.0,5893.0,62773.0
46111,2020-06-19 00:00:00,Manipur,India,2021-04-02 15:13:53,681.0,0.0,218.0
46124,2020-06-19 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,33.0
46138,2020-06-19 00:00:00,Mizoram,India,2021-04-02 15:13:53,130.0,0.0,1.0
46150,2020-06-19 00:00:00,Nagaland,India,2021-04-02 15:13:53,198.0,0.0,125.0
46191,2020-06-19 00:00:00,Odisha,India,2021-04-02 15:13:53,4677.0,11.0,3297.0
46224,2020-06-19 00:00:00,Puducherry,India,2021-04-02 15:13:53,286.0,7.0,118.0
46228,2020-06-19 00:00:00,Punjab,India,2021-04-02 15:13:53,3832.0,92.0,2636.0
46238,2020-06-19 00:00:00,Rajasthan,India,2021-04-02 15:13:53,14156.0,333.0,10997.0
46286,2020-06-19 00:00:00,Sikkim,India,2021-04-02 15:13:53,70.0,0.0,5.0
46307,2020-06-19 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,54449.0,666.0,30271.0
46311,2020-06-19 00:00:00,Telangana,India,2021-04-02 15:13:53,6526.0,198.0,3353.0
46328,2020-06-19 00:00:00,Tripura,India,2021-04-02 15:13:53,1178.0,1.0,657.0
46342,2020-06-19 00:00:00,Unknown,India,2021-04-02 15:13:53,9265.0,0.0,0.0
46350,2020-06-19 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,15785.0,488.0,9638.0
46351,2020-06-19 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,2177.0,26.0,1433.0
46377,2020-06-19 00:00:00,West Bengal,India,2021-04-02 15:13:53,13090.0,529.0,7303.0
46586,2020-06-20 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,47.0,0.0,36.0
46587,2020-06-20 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,8452.0,101.0,4111.0
46603,2020-06-20 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,135.0,0.0,14.0
46604,2020-06-20 00:00:00,Assam,India,2021-04-02 15:13:53,4904.0,9.0,3039.0
46626,2020-06-20 00:00:00,Bihar,India,2021-04-02 15:13:53,7533.0,52.0,5529.0
46659,2020-06-20 00:00:00,Chandigarh,India,2021-04-02 15:13:53,404.0,6.0,316.0
46666,2020-06-20 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,2041.0,11.0,1394.0
46685,2020-06-20 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,68.0,0.0,26.0
46689,2020-06-20 00:00:00,Delhi,India,2021-04-02 15:13:53,56746.0,2112.0,31294.0
46719,2020-06-20 00:00:00,Goa,India,2021-04-02 15:13:53,754.0,0.0,129.0
46734,2020-06-20 00:00:00,Gujarat,India,2021-04-02 15:13:53,26680.0,1638.0,18694.0
46739,2020-06-20 00:00:00,Haryana,India,2021-04-02 15:13:53,10223.0,149.0,5128.0
46746,2020-06-20 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,656.0,8.0,413.0
46771,2020-06-20 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5834.0,81.0,3336.0
46774,2020-06-20 00:00:00,Jharkhand,India,2021-04-02 15:13:53,1965.0,11.0,1335.0
46792,2020-06-20 00:00:00,Karnataka,India,2021-04-02 15:13:53,8697.0,132.0,5391.0
46795,2020-06-20 00:00:00,Kerala,India,2021-04-02 15:13:53,3039.0,21.0,1568.0
46820,2020-06-20 00:00:00,Ladakh,India,2021-04-02 15:13:53,836.0,1.0,117.0
46836,2020-06-20 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11724.0,501.0,8880.0
46842,2020-06-20 00:00:00,Maharashtra,India,2021-04-02 15:13:53,128205.0,5984.0,64153.0
46844,2020-06-20 00:00:00,Manipur,India,2021-04-02 15:13:53,777.0,0.0,232.0
46857,2020-06-20 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,33.0
46871,2020-06-20 00:00:00,Mizoram,India,2021-04-02 15:13:53,140.0,0.0,9.0
46883,2020-06-20 00:00:00,Nagaland,India,2021-04-02 15:13:53,201.0,0.0,138.0
46924,2020-06-20 00:00:00,Odisha,India,2021-04-02 15:13:53,4856.0,12.0,3534.0
46957,2020-06-20 00:00:00,Puducherry,India,2021-04-02 15:13:53,286.0,7.0,118.0
46961,2020-06-20 00:00:00,Punjab,India,2021-04-02 15:13:53,3952.0,98.0,2678.0
46971,2020-06-20 00:00:00,Rajasthan,India,2021-04-02 15:13:53,14536.0,337.0,11274.0
47019,2020-06-20 00:00:00,Sikkim,India,2021-04-02 15:13:53,70.0,0.0,25.0
47040,2020-06-20 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,56845.0,704.0,31316.0
47044,2020-06-20 00:00:00,Telangana,India,2021-04-02 15:13:53,7072.0,203.0,3506.0
47061,2020-06-20 00:00:00,Tripura,India,2021-04-02 15:13:53,1186.0,1.0,680.0
47075,2020-06-20 00:00:00,Unknown,India,2021-04-02 15:13:53,9127.0,0.0,0.0
47083,2020-06-20 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,16594.0,507.0,9995.0
47084,2020-06-20 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,2301.0,27.0,1450.0
47110,2020-06-20 00:00:00,West Bengal,India,2021-04-02 15:13:53,13531.0,540.0,7865.0
47319,2020-06-21 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,48.0,0.0,37.0
47320,2020-06-21 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,8999.0,106.0,4331.0
47336,2020-06-21 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,135.0,0.0,15.0
47337,2020-06-21 00:00:00,Assam,India,2021-04-02 15:13:53,5388.0,9.0,3360.0
47359,2020-06-21 00:00:00,Bihar,India,2021-04-02 15:13:53,7612.0,53.0,5580.0
47392,2020-06-21 00:00:00,Chandigarh,India,2021-04-02 15:13:53,406.0,6.0,316.0
47399,2020-06-21 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,2275.0,11.0,1447.0
47418,2020-06-21 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,88.0,0.0,26.0
47422,2020-06-21 00:00:00,Delhi,India,2021-04-02 15:13:53,59746.0,2175.0,33013.0
47452,2020-06-21 00:00:00,Goa,India,2021-04-02 15:13:53,754.0,0.0,129.0
47467,2020-06-21 00:00:00,Gujarat,India,2021-04-02 15:13:53,27260.0,1663.0,19349.0
47472,2020-06-21 00:00:00,Haryana,India,2021-04-02 15:13:53,10635.0,160.0,5557.0
47479,2020-06-21 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,673.0,8.0,425.0
47504,2020-06-21 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,5956.0,82.0,3382.0
47507,2020-06-21 00:00:00,Jharkhand,India,2021-04-02 15:13:53,2073.0,11.0,1406.0
47525,2020-06-21 00:00:00,Karnataka,India,2021-04-02 15:13:53,9150.0,137.0,5618.0
47528,2020-06-21 00:00:00,Kerala,India,2021-04-02 15:13:53,3172.0,21.0,1661.0
47553,2020-06-21 00:00:00,Ladakh,India,2021-04-02 15:13:53,837.0,1.0,134.0
47569,2020-06-21 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,11903.0,515.0,9015.0
47575,2020-06-21 00:00:00,Maharashtra,India,2021-04-02 15:13:53,132075.0,6170.0,65744.0
47577,2020-06-21 00:00:00,Manipur,India,2021-04-02 15:13:53,841.0,0.0,250.0
47590,2020-06-21 00:00:00,Meghalaya,India,2021-04-02 15:13:53,44.0,1.0,33.0
